date,home_team,away_team,home_goals,away_goals,home_win,game_key,season,home_elo_pre,away_elo_pre,elo_diff,home_elo,away_elo,home_elo_post,away_elo_post,home_rolling_win_pct,home_rolling_goal_diff,rest_days_x,home_rest_days,away_rolling_win_pct,away_rolling_goal_diff,away_rest_days,home_home_rolling_win_pct,home_home_rolling_goal_diff,away_away_rolling_win_pct,away_away_rolling_goal_diff,rest_diff
2021-10-17,LAK,MIN,2,3,0,2021-10-17|LAK|MIN|2|3,2021,1506.782078413633,1508.5008077761156,38.28127063751731,1506.782078413633,1508.5008077761156,1498.4590386759037,1516.8238475138448,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0
2021-10-17,NSH,CAR,2,3,0,2021-10-17|NSH|CAR|2|3,2021,1491.4991922238844,1506.6403254935656,24.858866730318823,1491.4991922238844,1506.6403254935656,1483.4634842945827,1514.6760334228672,0.0,-1.0,2.0,2.0,1.0,3.0,3.0,0.0,-1.0,1.0,1.3333333333333333,-1.0
2021-10-17,OTT,DAL,3,2,1,2021-10-17|OTT|DAL|3|2,2021,1499.9939356385948,1501.4020856258028,38.591850012792065,1499.9939356385948,1501.4020856258028,1506.6642728957074,1494.7317483686902,0.5,-0.5,1.0,1.0,0.5,-0.5,1.0,1.0,1.0,0.5,-0.5,0.0
2021-10-17,SJS,WPG,4,3,1,2021-10-17|SJS|WPG|4|3,2021,1500.0,1493.3596745064344,46.64032549356557,1500.0,1493.3596745064344,1506.4991922238844,1486.86048228255,0.6,0.5,3.0,3.0,0.0,-3.0,3.0,0.7,1.6,0.0,-3.0,0.0
2021-10-18,PHI,SEA,6,1,1,2021-10-18|PHI|SEA|6|1,2021,1491.4991922238844,1495.3218156309454,36.17737659293903,1491.4991922238844,1495.3218156309454,1498.2210510494651,1488.5999568053646,0.0,-1.0,3.0,3.0,0.3333333333333333,-0.3333333333333333,2.0,0.0,-1.0,0.3333333333333333,-0.3333333333333333,1.0
2021-10-18,TOR,NYR,1,2,0,2021-10-18|TOR|NYR|1|2,2021,1506.6463898549707,1493.5380206730692,53.10836918190148,1506.6463898549707,1493.5380206730692,1498.0087999441787,1502.1756105838613,0.6666666666666666,0.6666666666666666,2.0,2.0,0.3333333333333333,-1.0,2.0,1.0,1.5,0.5,-1.0,0.0
2021-10-19,ARI,STL,4,7,0,2021-10-19|ARI|STL|4|7,2021,1486.9979213340796,1508.5008077761156,18.497113557963985,1486.9979213340796,1508.5008077761156,1479.0990058634407,1516.3997232467545,0.0,-3.5,3.0,3.0,1.0,2.0,2.0,0.8,0.7,1.0,2.0,1.0
2021-10-19,BUF,VAN,5,2,1,2021-10-19|BUF|VAN|5|2,2021,1512.8609453962392,1494.9979570458224,57.8629883504168,1512.8609453962392,1494.9979570458224,1519.1232940273237,1488.735608414738,1.0,2.5,3.0,3.0,0.3333333333333333,-0.6666666666666666,3.0,1.0,2.5,0.3333333333333333,-0.6666666666666666,0.0
2021-10-19,CGY,ANA,2,3,0,2021-10-19|CGY|ANA|2|3,2021,1493.5008077761156,1498.13951771745,35.361290058665645,1493.5008077761156,1498.13951771745,1485.2400978270766,1506.400227666489,0.0,-3.0,2.0,2.0,0.5,1.0,3.0,0.7,1.4,0.0,0.0,-1.0
2021-10-19,DET,CBJ,4,1,1,2021-10-19|DET|CBJ|4|1,2021,1498.3252875737874,1513.1789921451702,25.146295428617123,1498.3252875737874,1513.1789921451702,1505.283407019041,1506.2208726999165,0.5,0.5,3.0,3.0,1.0,3.5,3.0,0.5,0.5,0.4,-0.2,0.0
2021-10-19,MTL,SJS,0,5,0,2021-10-19|MTL|SJS|0|5,2021,1478.4642145295481,1506.4991922238844,11.965022305663751,1478.4642145295481,1506.4991922238844,1470.7060308198995,1514.257375933533,0.0,-2.3333333333333335,3.0,3.0,1.0,1.0,2.0,0.0,-2.0,0.3,-1.1,1.0
2021-10-19,NJD,SEA,4,2,1,2021-10-19|NJD|SEA|4|2,2021,1506.4991922238844,1488.5999568053646,57.899235418519766,1506.4991922238844,1488.5999568053646,1512.7607797197854,1482.3383693094636,1.0,1.0,4.0,4.0,0.25,-1.5,1.0,1.0,1.0,0.25,-1.5,3.0
2021-10-19,PIT,DAL,1,2,0,2021-10-19|PIT|DAL|1|2,2021,1507.8700843273632,1494.7317483686902,53.138335958673,1507.8700843273632,1494.7317483686902,1499.2318624224658,1503.3699702735876,0.6666666666666666,2.0,3.0,3.0,0.3333333333333333,-0.6666666666666666,2.0,1.0,3.0,0.3333333333333333,-0.6666666666666666,1.0
2021-10-19,TBL,FLA,1,4,0,2021-10-19|TBL|FLA|1|4,2021,1508.6746059198476,1513.1738828422813,35.50072307756636,1508.6746059198476,1513.1738828422813,1500.4109171533569,1521.437571608772,0.6666666666666666,-0.6666666666666666,3.0,3.0,1.0,2.5,3.0,0.0,-4.0,1.0,1.0,0.0
2021-10-19,WSH,COL,6,3,1,2021-10-19|WSH|COL|6|3,2021,1498.1432827302237,1498.13951771745,40.00376501277378,1498.1432827302237,1498.13951771745,1504.7835280173774,1491.4992724302963,0.5,1.5,3.0,3.0,0.5,0.0,2.0,0.5,1.5,0.5,-0.3,1.0
2021-10-20,CHI,NYI,1,4,0,2021-10-20|CHI|NYI|1|4,2021,1480.5312018689576,1487.0046622568168,33.52653961214082,1480.5312018689576,1487.0046622568168,1472.3097113794042,1495.2261527463702,0.0,-2.0,4.0,4.0,0.0,-3.5,4.0,0.3,-1.0,0.0,-3.5,0.0
2021-10-20,EDM,ANA,6,5,1,2021-10-20|EDM|ANA|6|5,2021,1513.13951771745,1506.400227666489,46.73929005096102,1513.13951771745,1506.400227666489,1519.6366117398782,1499.9031336440607,1.0,2.0,3.0,3.0,0.6666666666666666,1.0,1.0,1.0,2.0,1.0,1.0,2.0
2021-10-20,MIN,WPG,6,5,1,2021-10-20|MIN|WPG|6|5,2021,1516.8238475138448,1486.86048228255,69.9633652312948,1516.8238475138448,1486.86048228255,1522.8336551516477,1480.8506746447472,1.0,1.0,3.0,3.0,0.0,-2.0,3.0,0.3,-1.1,0.0,-2.0,0.0
2021-10-20,NSH,LAK,2,1,1,2021-10-20|NSH|LAK|2|1,2021,1483.4634842945827,1498.4590386759037,25.00444561867903,1483.4634842945827,1498.4590386759037,1490.4246499192693,1491.497873051217,0.0,-1.0,3.0,3.0,0.5,1.5,3.0,0.0,-1.0,0.6,-0.4,0.0
2021-10-20,PHI,BOS,6,3,1,2021-10-20|PHI|BOS|6|3,2021,1498.2210510494651,1506.8158359605643,31.40521508890083,1498.2210510494651,1506.8158359605643,1505.044955357127,1499.9919316529024,0.5,2.0,2.0,2.0,1.0,2.0,4.0,0.5,2.0,0.5,-0.4,-2.0
2021-10-21,CBJ,NYI,3,2,1,2021-10-21|CBJ|NYI|3|2,2021,1506.2208726999165,1495.2261527463702,50.99471995354634,1506.2208726999165,1495.2261527463702,1512.6279004871312,1488.8191249591555,0.6666666666666666,1.3333333333333333,2.0,2.0,0.3333333333333333,-1.3333333333333333,1.0,1.0,3.5,0.3333333333333333,-1.3333333333333333,1.0
2021-10-21,DET,CGY,0,3,0,2021-10-21|DET|CGY|0|3,2021,1505.283407019041,1485.2400978270766,60.043309191964454,1505.283407019041,1485.2400978270766,1496.5000192909374,1494.0234855551803,0.6666666666666666,1.3333333333333333,2.0,2.0,0.0,-2.0,2.0,0.6666666666666666,1.3333333333333333,0.0,-3.0,0.0
2021-10-21,FLA,COL,4,1,1,2021-10-21|FLA|COL|4|1,2021,1521.437571608772,1491.4992724302963,69.93829917847575,1521.437571608772,1491.4992724302963,1527.4478989866075,1485.4889450524608,1.0,2.6666666666666665,2.0,2.0,0.3333333333333333,-1.0,2.0,1.0,2.5,0.0,-3.0,0.0
2021-10-21,MTL,CAR,1,4,0,2021-10-21|MTL|CAR|1|4,2021,1470.7060308198995,1514.6760334228672,-3.9700026029677247,1470.7060308198995,1514.6760334228672,1463.29172648538,1522.0903377573868,0.0,-3.0,2.0,2.0,1.0,2.0,4.0,0.0,-3.5,1.0,1.0,-2.0
2021-10-21,NJD,WSH,1,4,0,2021-10-21|NJD|WSH|1|4,2021,1512.7607797197854,1504.7835280173774,47.97725170240801,1512.7607797197854,1504.7835280173774,1504.231640652517,1513.312667084646,1.0,1.5,2.0,2.0,0.6666666666666666,2.0,2.0,1.0,1.5,0.4,-0.3,0.0
2021-10-21,OTT,SJS,1,2,0,2021-10-21|OTT|SJS|1|2,2021,1506.6642728957074,1514.257375933533,32.406896962174415,1506.6642728957074,1514.257375933533,1498.4667355097342,1522.4549133195062,0.6666666666666666,0.0,4.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,2.0
2021-10-21,VGK,STL,1,3,0,2021-10-21|VGK|STL|1|3,2021,1499.8582470799327,1516.3997232467545,23.458523833178106,1499.8582470799327,1516.3997232467545,1491.852622254666,1524.4053480720213,0.5,-1.5,6.0,6.0,1.0,2.5,2.0,1.0,1.0,1.0,2.5,4.0
2021-10-22,ARI,EDM,1,5,0,2021-10-22|ARI|EDM|1|5,2021,1479.0990058634407,1519.6366117398782,-0.5376058764375102,1479.0990058634407,1519.6366117398782,1471.6106110099004,1527.1250065934184,0.0,-3.3333333333333335,3.0,3.0,1.0,1.6666666666666667,2.0,0.0,-3.0,0.6,0.4,1.0
2021-10-22,BUF,BOS,1,4,0,2021-10-22|BUF|BOS|1|4,2021,1519.1232940273237,1499.9919316529024,59.131362374421315,1519.1232940273237,1499.9919316529024,1510.3590243625445,1508.7562013176816,1.0,2.6666666666666665,3.0,3.0,0.5,-0.5,2.0,1.0,2.6666666666666665,0.0,-3.0,1.0
2021-10-22,CHI,VAN,1,4,0,2021-10-22|CHI|VAN|1|4,2021,1472.3097113794042,1488.735608414738,23.57410296466628,1472.3097113794042,1488.735608414738,1464.3016029734931,1496.743716820649,0.0,-2.25,2.0,2.0,0.25,-1.25,3.0,0.0,-3.0,0.25,-1.25,-1.0
2021-10-22,NSH,NYR,1,3,0,2021-10-22|NSH|NYR|1|3,2021,1490.4246499192693,1502.1756105838613,28.249039335408042,1490.4246499192693,1502.1756105838613,1482.3161856221905,1510.2840748809401,0.3333333333333333,-0.3333333333333333,2.0,2.0,0.5,-0.5,4.0,0.3333333333333333,-0.3333333333333333,0.6666666666666666,-0.3333333333333333,-2.0
2021-10-22,TOR,SJS,3,5,0,2021-10-22|TOR|SJS|3|5,2021,1498.0087999441787,1522.4549133195062,15.553886624672487,1498.0087999441787,1522.4549133195062,1490.1732664342744,1530.2904468294105,0.5,0.25,4.0,4.0,1.0,2.3333333333333335,1.0,0.6666666666666666,0.6666666666666666,1.0,3.0,3.0
2021-10-22,WPG,ANA,5,1,1,2021-10-22|WPG|ANA|5|1,2021,1480.8506746447472,1499.9031336440607,20.947541000686442,1480.8506746447472,1499.9031336440607,1487.8990327464405,1492.8547755423674,0.0,-1.6666666666666667,2.0,2.0,0.5,0.5,2.0,0.6,1.1,0.5,0.0,0.0
2021-10-23,CBJ,CAR,1,5,0,2021-10-23|CBJ|CAR|1|5,2021,1512.6279004871312,1522.0903377573868,30.537562729744423,1512.6279004871312,1522.0903377573868,1504.4703865169247,1530.2478517275933,0.75,1.25,2.0,2.0,1.0,2.3333333333333335,2.0,1.0,2.6666666666666665,1.0,2.0,0.0
2021-10-23,DAL,LAK,3,2,1,2021-10-23|DAL|LAK|3|2,2021,1503.3699702735876,1491.497873051217,51.872097222370485,1503.3699702735876,1491.497873051217,1509.7584674338384,1485.1093758909662,0.5,-0.25,4.0,4.0,0.3333333333333333,0.6666666666666666,3.0,0.4,-0.4,0.0,-1.0,1.0
2021-10-23,MIN,ANA,4,3,1,2021-10-23|MIN|ANA|4|3,2021,1522.8336551516477,1492.8547755423674,69.97887960928028,1522.8336551516477,1492.8547755423674,1528.8431411091183,1486.8452895848968,1.0,1.0,3.0,3.0,0.4,-0.4,1.0,1.0,1.0,0.3333333333333333,-1.3333333333333333,2.0
2021-10-23,MTL,DET,6,1,1,2021-10-23|MTL|DET|6|1,2021,1463.29172648538,1496.5000192909374,6.7917071944425516,1463.29172648538,1496.5000192909374,1470.6451343721603,1489.146611404157,0.0,-3.0,2.0,2.0,0.5,0.25,2.0,0.0,-3.3333333333333335,0.5,0.0,0.0
2021-10-23,NJD,BUF,2,1,1,2021-10-23|NJD|BUF|2|1,2021,1504.231640652517,1510.3590243625445,33.872616289972484,1504.231640652517,1510.3590243625445,1511.0027493439607,1503.5879156711007,0.6666666666666666,0.0,2.0,2.0,0.75,1.25,1.0,0.6666666666666666,0.0,0.3,-0.5,1.0
2021-10-23,OTT,NYR,2,3,0,2021-10-23|OTT|NYR|2|3,2021,1498.4667355097342,1510.2840748809401,28.18266062879411,1498.4667355097342,1510.2840748809401,1490.3596947031442,1518.3911156875301,0.5,-0.25,2.0,2.0,0.6,0.0,1.0,0.6666666666666666,0.3333333333333333,0.75,0.25,1.0
2021-10-23,PHI,FLA,2,4,0,2021-10-23|PHI|FLA|2|4,2021,1505.044955357127,1527.4478989866075,17.597056370519567,1505.044955357127,1527.4478989866075,1497.1654168430164,1535.3274375007181,0.6666666666666666,2.3333333333333335,3.0,3.0,1.0,2.75,2.0,0.6666666666666666,2.3333333333333335,1.0,3.0,1.0
2021-10-23,PIT,TOR,7,1,1,2021-10-23|PIT|TOR|7|1,2021,1499.2318624224658,1490.1732664342744,49.05859598819143,1499.2318624224658,1490.1732664342744,1505.6798300313299,1483.7252988254104,0.5,1.25,4.0,4.0,0.4,-0.2,1.0,0.5,1.0,0.0,-1.0,3.0
2021-10-23,TBL,COL,3,4,0,2021-10-23|TBL|COL|3|4,2021,1500.4109171533569,1485.4889450524608,54.92197210089603,1500.4109171533569,1485.4889450524608,1491.735108779142,1494.1647534266758,0.5,-1.25,4.0,4.0,0.25,-1.5,2.0,0.0,-3.5,0.0,-3.0,2.0
2021-10-23,VGK,EDM,3,5,0,2021-10-23|VGK|EDM|3|5,2021,1491.852622254666,1527.1250065934184,4.727615661247455,1491.852622254666,1527.1250065934184,1484.250574765165,1534.7270540829193,0.3333333333333333,-1.6666666666666667,2.0,2.0,1.0,2.25,1.0,0.5,-0.5,1.0,4.0,1.0
2021-10-23,WPG,NSH,6,4,1,2021-10-23|WPG|NSH|6|4,2021,1487.8990327464405,1482.3161856221905,45.582847124250065,1487.8990327464405,1482.3161856221905,1494.4206550384108,1475.7945633302202,0.25,-0.25,1.0,1.0,0.25,-0.75,1.0,1.0,4.0,0.5,-0.4,0.0
2021-10-23,WSH,CGY,3,4,0,2021-10-23|WSH|CGY|3|4,2021,1513.312667084646,1494.0234855551803,59.28918152946562,1513.312667084646,1494.0234855551803,1504.5450876794996,1502.7910649603266,0.75,2.25,2.0,2.0,0.3333333333333333,-0.3333333333333333,2.0,0.6666666666666666,2.0,0.5,0.0,0.0
2021-10-24,ARI,NYI,0,3,0,2021-10-24|ARI|NYI|0|3,2021,1471.6106110099004,1488.8191249591555,22.79148605074488,1471.6106110099004,1488.8191249591555,1463.619321746243,1496.8104142228128,0.0,-3.5,2.0,2.0,0.25,-1.25,3.0,0.0,-3.5,0.25,-1.25,-1.0
2021-10-24,BOS,SJS,4,3,1,2021-10-24|BOS|SJS|4|3,2021,1508.7562013176816,1530.2904468294105,18.46575448827116,1508.7562013176816,1530.2904468294105,1515.8579608751259,1523.1886872719663,0.6666666666666666,0.6666666666666666,2.0,2.0,1.0,2.25,2.0,1.0,2.0,1.0,2.6666666666666665,0.0
2021-10-24,CHI,DET,3,6,0,2021-10-24|CHI|DET|3|6,2021,1464.3016029734931,1489.146611404157,15.154991569336062,1464.3016029734931,1489.146611404157,1456.474663508839,1496.9735508688111,0.0,-2.4,2.0,2.0,0.4,-0.8,1.0,0.0,-3.0,0.0,-5.0,1.0
2021-10-24,MIN,NSH,2,5,0,2021-10-24|MIN|NSH|2|5,2021,1528.8431411091183,1475.7945633302202,93.0485777788981,1528.8431411091183,1475.7945633302202,1519.3812098663886,1485.2564945729498,1.0,1.0,1.0,1.0,0.2,-1.0,1.0,1.0,1.0,0.0,-2.0,0.0
2021-10-24,SEA,VAN,2,4,0,2021-10-24|SEA|VAN|2|4,2021,1482.3383693094636,1496.743716820649,25.594652488814518,1482.3383693094636,1496.743716820649,1474.286861616271,1504.7952245138417,0.2,-1.6,5.0,5.0,0.4,-0.4,2.0,0.6,1.5,0.4,-0.4,3.0
2021-10-24,STL,LAK,7,3,1,2021-10-24|STL|LAK|7|3,2021,1524.4053480720213,1485.1093758909662,79.29597218105505,1524.4053480720213,1485.1093758909662,1530.2227219099946,1479.292002052993,1.0,2.3333333333333335,3.0,3.0,0.25,0.25,1.0,0.6,-0.5,0.0,-1.0,2.0
2021-10-25,BUF,TBL,5,1,1,2021-10-25|BUF|TBL|5|1,2021,1503.5879156711007,1491.735108779142,51.852806891958835,1503.5879156711007,1491.735108779142,1509.976820104083,1485.3462043461598,0.6,0.8,2.0,2.0,0.4,-1.2,2.0,0.75,1.25,1.0,1.0,0.0
2021-10-25,CAR,TOR,4,1,1,2021-10-25|CAR|TOR|4|1,2021,1530.2478517275933,1483.7252988254104,86.52255290218295,1530.2478517275933,1483.7252988254104,1535.9177884080027,1478.055362145001,1.0,2.75,2.0,2.0,0.3333333333333333,-1.1666666666666667,2.0,1.0,3.0,0.0,-3.5,0.0
2021-10-25,CBJ,DAL,4,1,1,2021-10-25|CBJ|DAL|4|1,2021,1504.4703865169247,1509.7584674338384,34.711919083086286,1504.4703865169247,1509.7584674338384,1511.2235527715654,1503.0053011791977,0.6,0.2,2.0,2.0,0.6,0.0,2.0,0.75,1.0,0.5,-0.25,0.0
2021-10-25,FLA,ARI,5,3,1,2021-10-25|FLA|ARI|5|3,2021,1535.3274375007181,1463.619321746243,111.7081157544751,1535.3274375007181,1463.619321746243,1540.4958202912724,1458.4509389556888,1.0,2.6,2.0,2.0,0.0,-3.4,1.0,1.0,2.6666666666666665,0.0,-3.5,1.0
2021-10-25,NYR,CGY,1,5,0,2021-10-25|NYR|CGY|1|5,2021,1518.3911156875301,1502.7910649603266,55.60005072720355,1518.3911156875301,1502.7910649603266,1509.7010339588028,1511.481146689054,0.6666666666666666,0.16666666666666666,2.0,2.0,0.5,0.0,2.0,0.0,-1.0,0.6666666666666666,0.3333333333333333,0.0
2021-10-25,OTT,WSH,5,7,0,2021-10-25|OTT|WSH|5|7,2021,1490.3596947031442,1504.5450876794996,25.814607023644612,1490.3596947031442,1504.5450876794996,1482.3034648045184,1512.6013175781254,0.4,-0.4,2.0,2.0,0.6,1.6,2.0,0.5,0.0,1.0,3.0,0.0
2021-10-25,VGK,NYI,0,2,0,2021-10-25|VGK|NYI|0|2,2021,1484.250574765165,1496.8104142228128,27.44016054235226,1484.250574765165,1496.8104142228128,1476.1594598400734,1504.9015291479045,0.25,-1.75,2.0,2.0,0.4,-0.4,1.0,0.3333333333333333,-1.0,0.4,-0.4,1.0
2021-10-26,NJD,CGY,3,5,0,2021-10-26|NJD|CGY|3|5,2021,1511.0027493439607,1511.481146689054,39.5216026549067,1511.0027493439607,1511.481146689054,1502.6532677949558,1519.8306282380588,0.75,0.25,3.0,3.0,0.6,0.8,1.0,0.75,0.25,0.75,1.25,2.0
2021-10-26,PIT,TBL,1,5,0,2021-10-26|PIT|TBL|1|5,2021,1505.6798300313299,1485.3462043461598,60.33362568517009,1505.6798300313299,1485.3462043461598,1496.8903596957884,1494.1356746817012,0.6,2.2,3.0,3.0,0.3333333333333333,-1.6666666666666667,1.0,0.6666666666666666,2.6666666666666665,0.6666666666666666,-0.6666666666666666,2.0
2021-10-26,STL,LAK,3,0,1,2021-10-26|STL|LAK|3|0,2021,1530.2227219099946,1479.292002052993,90.93071985700158,1530.2227219099946,1479.292002052993,1535.8034473492962,1473.7112766136913,1.0,2.75,2.0,2.0,0.2,-0.6,2.0,1.0,4.0,0.0,-2.0,0.0
2021-10-27,ANA,WPG,3,4,0,2021-10-27|ANA|WPG|3|4,2021,1486.8452895848968,1494.4206550384108,32.424634546486004,1486.8452895848968,1494.4206550384108,1478.6473726162171,1502.6185720070905,0.3333333333333333,-0.5,4.0,4.0,0.4,0.2,4.0,0.5,1.0,0.0,-1.6666666666666667,0.0
2021-10-27,CHI,TOR,2,3,0,2021-10-27|CHI|TOR|2|3,2021,1456.474663508839,1478.055362145001,18.41930136383803,1456.474663508839,1478.055362145001,1448.5774230173868,1485.9526026364533,0.0,-2.5,3.0,3.0,0.2857142857142857,-1.4285714285714286,2.0,0.0,-3.0,0.0,-3.3333333333333335,1.0
2021-10-27,COL,VGK,1,3,0,2021-10-27|COL|VGK|1|3,2021,1494.1647534266758,1476.1594598400734,58.00529358660242,1494.1647534266758,1476.1594598400734,1485.4241140075194,1484.9000992592298,0.4,-1.0,4.0,4.0,0.2,-1.8,2.0,0.5,0.0,0.0,-4.0,2.0
2021-10-27,FLA,BOS,4,1,1,2021-10-27|FLA|BOS|4|1,2021,1540.4958202912724,1515.8579608751259,64.63785941614651,1540.4958202912724,1515.8579608751259,1546.616378361984,1509.7374028044142,1.0,2.5,2.0,2.0,0.75,0.75,3.0,1.0,2.5,0.5,0.0,-1.0
2021-10-27,NSH,SJS,3,1,1,2021-10-27|NSH|SJS|3|1,2021,1485.2564945729498,1523.1886872719663,2.0678073009835316,1485.2564945729498,1523.1886872719663,1492.711857891239,1515.733323953677,0.3333333333333333,-0.3333333333333333,3.0,3.0,0.8,1.6,3.0,0.25,-0.75,0.75,1.75,0.0
2021-10-27,SEA,MTL,5,1,1,2021-10-27|SEA|MTL|5|1,2021,1474.286861616271,1470.6451343721603,43.6417272441106,1474.286861616271,1470.6451343721603,1480.8497028954648,1464.0822930929664,0.16666666666666666,-1.6666666666666667,3.0,3.0,0.16666666666666666,-1.6666666666666667,4.0,0.0,-2.0,0.0,-2.5,-1.0
2021-10-27,VAN,MIN,2,3,0,2021-10-27|VAN|MIN|2|3,2021,1504.7952245138417,1519.3812098663886,25.414014647453087,1504.7952245138417,1519.3812098663886,1496.7475952647046,1527.4288391155258,0.5,0.0,3.0,3.0,0.8,0.2,3.0,0.7,1.3,1.0,1.0,0.0
2021-10-27,WSH,DET,2,3,0,2021-10-27|WSH|DET|2|3,2021,1512.6013175781254,1496.9735508688111,55.6277667093143,1512.6013175781254,1496.9735508688111,1503.9106526234907,1505.6642158234458,0.6666666666666666,1.6666666666666667,2.0,2.0,0.5,-0.16666666666666666,3.0,0.5,1.25,0.5,-1.0,-1.0
2021-10-28,CAR,BOS,3,0,1,2021-10-28|CAR|BOS|3|0,2021,1535.9177884080027,1509.7374028044142,66.18038560358855,1535.9177884080027,1509.7374028044142,1542.0062012637602,1503.6489899486567,1.0,2.8,3.0,3.0,0.6,0.0,1.0,1.0,3.0,0.3333333333333333,-1.0,2.0
2021-10-28,DAL,VGK,2,3,0,2021-10-28|DAL|VGK|2|3,2021,1503.0053011791977,1484.9000992592298,58.10520191996784,1503.0053011791977,1484.9000992592298,1494.262564179441,1493.6428362589866,0.5,-0.5,3.0,3.0,0.3333333333333333,-1.1666666666666667,1.0,1.0,1.0,0.5,-1.0,2.0
2021-10-28,EDM,PHI,3,5,0,2021-10-28|EDM|PHI|3|5,2021,1534.7270540829193,1497.1654168430164,77.5616372399029,1534.7270540829193,1497.1654168430164,1525.5800217182534,1506.3124492076822,1.0,2.2,5.0,5.0,0.5,1.25,5.0,1.0,1.6666666666666667,0.5,0.0,0.0
2021-10-28,PIT,CGY,0,4,0,2021-10-28|PIT|CGY|0|4,2021,1496.8903596957884,1519.8306282380588,17.05973145772964,1496.8903596957884,1519.8306282380588,1489.022391464738,1527.6985964691094,0.5,1.1666666666666667,2.0,2.0,0.6666666666666666,1.0,2.0,0.5,1.0,0.8,1.4,0.0
2021-10-28,TBL,ARI,5,1,1,2021-10-28|TBL|ARI|5|1,2021,1494.1356746817012,1458.4509389556888,75.68473572601238,1494.1356746817012,1458.4509389556888,1500.0272499838889,1452.5593636535011,0.42857142857142855,-0.8571428571428571,2.0,2.0,0.0,-3.1666666666666665,3.0,0.0,-2.6666666666666665,0.0,-3.0,-1.0
2021-10-29,ANA,BUF,3,4,0,2021-10-29|ANA|BUF|3|4,2021,1478.6473726162171,1509.976820104083,8.670552512134236,1478.6473726162171,1509.976820104083,1470.9602425409578,1517.6639501793422,0.2857142857142857,-0.5714285714285714,2.0,2.0,0.6666666666666666,1.3333333333333333,4.0,0.3333333333333333,0.3333333333333333,0.0,-1.0,-2.0
2021-10-29,CAR,CHI,6,3,1,2021-10-29|CAR|CHI|6|3,2021,1542.0062012637602,1448.5774230173868,133.42877824637344,1542.0062012637602,1448.5774230173868,1546.7596272480916,1443.8239970330553,1.0,2.8333333333333335,1.0,1.0,0.0,-2.2857142857142856,2.0,1.0,3.0,0.0,-2.0,-1.0
2021-10-29,DET,FLA,2,3,0,2021-10-29|DET|FLA|2|3,2021,1505.6642158234458,1546.616378361984,-0.9521625385382322,1505.6642158234458,1546.616378361984,1498.1847698526196,1554.0958243328103,0.5714285714285714,0.0,2.0,2.0,1.0,2.5714285714285716,2.0,0.5,0.25,1.0,2.5,0.0
2021-10-29,LAK,WPG,2,3,0,2021-10-29|LAK|WPG|2|3,2021,1473.7112766136913,1502.6185720070905,11.092704606600819,1473.7112766136913,1502.6185720070905,1465.971902666485,1510.3579459542968,0.16666666666666666,-1.0,3.0,3.0,0.5,0.3333333333333333,2.0,0.5,1.5,0.25,-1.0,1.0
2021-10-29,NYR,CBJ,4,0,1,2021-10-29|NYR|CBJ|4|0,2021,1509.7010339588028,1511.2235527715654,38.477481187237345,1509.7010339588028,1511.2235527715654,1516.3738099424822,1504.550776787886,0.5714285714285714,-0.42857142857142855,4.0,4.0,0.6666666666666666,0.6666666666666666,4.0,0.0,-2.5,0.0,-3.0,0.0
2021-10-29,SEA,MIN,4,1,1,2021-10-29|SEA|MIN|4|1,2021,1480.8497028954648,1527.4288391155258,-6.579136220060946,1480.8497028954648,1527.4288391155258,1488.4917079940885,1519.786834016902,0.2857142857142857,-0.8571428571428571,2.0,2.0,0.8333333333333334,0.3333333333333333,2.0,0.5,1.0,1.0,1.0,0.0
2021-10-29,SJS,MTL,0,4,0,2021-10-29|SJS|MTL|0|4,2021,1515.733323953677,1464.0822930929664,91.65103086071053,1515.733323953677,1464.0822930929664,1506.2995262160832,1473.5160908305602,0.6666666666666666,1.0,2.0,2.0,0.14285714285714285,-2.0,2.0,1.0,1.0,0.0,-3.0,0.0
2021-10-29,STL,COL,3,4,0,2021-10-29|STL|COL|3|4,2021,1535.8034473492962,1485.4241140075194,90.37933334177683,1535.8034473492962,1485.4241140075194,1526.3953004714651,1494.8322608853505,1.0,2.8,3.0,3.0,0.3333333333333333,-1.1666666666666667,2.0,1.0,3.5,0.3333333333333333,-1.6666666666666667,1.0
2021-10-29,VAN,PHI,1,2,0,2021-10-29|VAN|PHI|1|2,2021,1496.7475952647046,1506.3124492076822,30.435146057022394,1496.7475952647046,1506.3124492076822,1488.5922752007077,1514.4677692716791,0.42857142857142855,-0.14285714285714285,2.0,2.0,0.6,1.4,1.0,0.0,-1.0,1.0,2.0,1.0
2021-10-29,WSH,ARI,2,0,1,2021-10-29|WSH|ARI|2|0,2021,1503.9106526234907,1452.5593636535011,91.35128896998958,1503.9106526234907,1452.5593636535011,1509.4828965132508,1446.987119763741,0.5714285714285714,1.2857142857142858,2.0,2.0,0.0,-3.2857142857142856,1.0,0.4,0.8,0.0,-3.25,1.0
2021-10-30,BOS,FLA,3,2,1,2021-10-30|BOS|FLA|3|2,2021,1503.6489899486567,1554.0958243328103,-10.44683438415359,1503.6489899486567,1554.0958243328103,1511.3744350584473,1546.3703792230197,0.5,-0.5,2.0,2.0,1.0,2.375,1.0,1.0,1.5,1.0,2.0,1.0
